"";"property_id";"ESoEstrato"
"27157";"d2f77875e3aeed521519994b";4
"27158";"d15cb6c17bc6ab4c63669881";5
"27159";"362efcc5e5430815ee68421a";6
"27160";"fb5fa4e240491a3280657658";4
"27161";"fe2472c1a35b3052b231238e";5
"27162";"5ca37303403df4ad0177823a";5
"27163";"686f988e52e245869199ece0";4
"27164";"b876b56210afeeec76c71d40";4
"27165";"02e34d26ac9853cfd0745732";4
"27166";"2b043ac87f0a92b6eb06ffc4";4
"27167";"941a39ad39d7110d43ff2330";4
"27168";"4817ddffc75156074318f34a";3
"27169";"837d491c424bfe8b4533d10a";3
"27170";"06806a9ab80e91c64e19e113";4
"27171";"630893b8961d6e4e2bc79c13";NA
"27172";"bf12000e1ebfab3b3568ac99";6
"27173";"5853f531acf478c9da9c3357";NA
"27174";"153b12ac81048ed907e41ddf";5
"27175";"8c26e25b84178001c29035e0";3
"27176";"013dde2117fdcf1640d25a1b";4
"27177";"c7cce0e3f1b8bd721bd30f0e";NA
"27178";"b05d5904f79eb96fcb13433a";6
"27179";"c3f6734761b0670b3ebe0855";5
"27180";"417f35fe45f8021048b64911";6
"27181";"51882a23f44720c8c8f9ad52";NA
"27182";"825bd513f632e9ab89f19f10";NA
"27183";"3f03353f5d76051401996a0b";6
"27184";"a69172b11ee883525e203a1b";6
"27185";"b8c43f5c9be9812a41b82891";4
"27186";"cd7406856f0727b242426a0b";5
"27187";"5998d1d5026b9fad86121abf";5
"27188";"b43efd2278516ab541b6453f";6
"27189";"fdd6bf10c11e21a918292588";NA
"27190";"24be15b0ca421c515cf8b0e5";NA
"27191";"c7418fdb359026b44c0aca7a";NA
"27192";"0a3c77f0b580db951e19012e";NA
"27193";"e249772cdaf98067cc0c1124";NA
"27194";"6bb78559474fea0d64bcb7b6";5
"27195";"08233f4ff4d2d201ddb9b1d6";NA
"27196";"41d1895304f0db3cf2a4c2fa";5
"27197";"38717666c7378b03f27b24b8";4
"27198";"d8ef5630fcf4db7c0ae30d5e";5
"27199";"8e88a05ab99501a9184b05e3";4
"27200";"8a3028c9c768edcb23ca01e8";6
"27201";"b397e0619b055a67b3d82f4f";4
"27202";"0a757c0fcfe97929216ae55e";NA
"27203";"e23b3b3b4ed38f3b6000f984";4
"27204";"4268bbfadef1a93e85193cdf";4
"27205";"3d04d468f4e866725845bbba";6
"27206";"56d042acbb74e73a71e1b0eb";6
"27207";"74a2980f38cf99ac00c0faf8";4
"27208";"f81f94eaec7778cae100dd81";6
"27209";"28562c251bada44f80b342d7";4
"27210";"a3789b144a9aa6907ba9ebd3";5
"27211";"a72f3b70483ee84b2956639d";6
"27212";"248a939dbcad101ecbb43610";NA
"27213";"0038b345ba2f2ba5a42d4e59";5
"27214";"070255ddce8080869662861a";6
"27215";"ded45ff05287f65b9d6ae865";4
"27216";"a6473f79386e25ad75c18540";5
"27217";"92792ed4745471eff6449235";5
"27218";"358c1f3e29cf002aee78251d";4
"27219";"55679f065146d2dcf519d1c3";4
"27220";"438fbe7c5fc3264b5f5786de";4
"27221";"0660f93f4338df62cf7f2b0b";4
"27222";"2844bfb23a1cf426aba3dc8d";4
"27223";"8ac15919032a37e071481a6b";6
"27224";"3e9731ce9df74caf1c94950a";4
"27225";"36f6206b74e21bddb440f1dd";3
"27226";"e2b068af0659851a91abd97d";5
"27227";"07edb2ecda64bd649f59a768";4
"27228";"96de556617cb47e9ecaa6fd6";NA
"27229";"39500cbecc3d6df5403b1fe5";6
"27230";"d5e8f7abd38db2783d10709f";4
"27231";"36bab4ebd3f0a9508fd434e5";NA
"27232";"6e1aed494eaee67d122346a6";4
"27233";"9a6e70e4676abfcc96b7bc0c";NA
"27234";"390fc6808cfa2118f1fdba88";6
"27235";"54b7ad72ade25ce27da02328";4
"27236";"538072018d0785b045e663da";4
"27237";"6a96931792dd4983a64f6571";3
"27238";"566d5e63818d2e165eb53b5b";NA
"27239";"ef57eb215040da137a16168c";NA
"27240";"e7151cced62244ae1e960e61";4
"27241";"2046a8983c3e039734aaa234";NA
"27242";"023aab8b9a2c7717014f29cc";4
"27243";"c27b6d113321d7f52eea5148";4
"27244";"ea769219838f1ff5efa20ff7";4
"27245";"3fcf905fba5fac673e59af37";6
"27246";"4959c78fff341a5b9d690a10";4
"27247";"f0708056590b94d7e84508b0";NA
"27248";"72ab0aa285bcb1f74668ed60";5
"27249";"0adf44fba5ce9eb946451d1c";5
"27250";"86998efcff6a9c033241a4ff";4
"27251";"8395308df95ea796f37160d0";3
"27252";"def16cd7bda16c8a25542aa4";4
"27253";"cead2828782c1ab19116102f";6
"27254";"5e37d76aa4f188907fd3ef9a";3
"27255";"b442caf3c06ad63475f34f8b";5
"27256";"bc83adc9157c31319ad93a75";NA
"27257";"735cd10bc421ccba8b3cee76";NA
"27258";"2b962bf2058ec1c03be3b9a8";5
"27259";"5ccfcd683c275b4694ac75ff";5
"27260";"2cd0216538d527079e716aa9";NA
"27261";"8062db77e10585c1f51eab7d";6
"27262";"29039900ff0257584389319a";3
"27263";"e5d2d664c2b7fbaaefe46753";NA
"27264";"d4ed745a1b845fc92f26e8b3";4
"27265";"eceb8b3e1e138f665730a9be";NA
"27266";"898efe5cd7ee028618b5e58d";3
"27267";"011b88a25b65522a5d69a181";3
"27268";"dd53a847a9d23b388b9d2654";NA
"27269";"29e6d238c44bca1deed733b7";NA
"27270";"8f7d7493349e90749216ed67";4
"27271";"39c6527e68b49a22fbb019e8";NA
"27272";"ccde95685ba6e3a9de16977d";4
"27273";"cf4e24162ade58d387d7cb5c";4
"27274";"6284deafa305ada8f941ac60";5
"27275";"940a3c52008b2609ec115cb0";4
"27276";"28a4d235c01a86ac70d2a8c5";4
"27277";"67b61e33a27e0dcf79eebdb0";4
"27278";"38d18766dabd35c90767b479";4
"27279";"ab6b2fbac7ac750e09f6da54";5
"27280";"f1a478f232b3d671670171ad";6
"27281";"e07e37d869708059ef02c29e";4
"27282";"03eff8ac6869e75b87e143d2";4
"27283";"02cb6aee736f6b1ad114ed91";5
"27284";"faeb11abd490552fa1d91f03";4
"27285";"b0bf9511157b15809cb06cb7";5
"27286";"423b74c205c48c09890c9554";4
"27287";"a80144806c45da221108e043";4
"27288";"7915ab27b9e785be2345b7ed";2
"27289";"ec1a953ad94eb1a33b35fffd";4
"27290";"e9d1fcd02b33209187afbf7b";4
"27291";"6fc91fb128d1b4e3ce5032e3";NA
"27292";"a0496824656795ee9db6650c";5
"27293";"b6ba29bdfb464e391255dcec";4
"27294";"2a158c1019838a837ad11e9d";4
"27295";"918cb3692d2e70169a09172d";3
"27296";"af3d24e32f98ecddcb6def24";3
"27297";"06e1374240047f9ba53e2338";NA
"27298";"4a912e6142626ee6dc95110e";NA
"27299";"82dba8c9b648d69c19680fef";NA
"27300";"74c98760bab1b3c8b56a8412";NA
"27301";"9a1b8a90e84c9eb0db9bf7ee";NA
"27302";"5486afa2e213312acb66794c";NA
"27303";"0ba4e424134abd5f83a8f516";4
"27304";"d045cc951fa926c768247843";NA
"27305";"39662060d3a34cc60f3183c5";NA
"27306";"62630e1ecc40a6dcc55b9afc";4
"27307";"d46087fccb47eafb34d33b32";3
"27308";"2d3921c7d87994b7fec4d330";3
"27309";"5a8ed0310683f96b70b188ae";5
"27310";"cc799711bf451d5e85593c74";6
"27311";"c120162ef3f6efbc1e6deeab";3
"27312";"aa36115b2b17e50b8e863db6";3
"27313";"ab22950f63397bd96ed8af4f";5
"27314";"04b980c585b9c04863d839a5";6
"27315";"aea4cf273d3ae445d01e5b59";4
"27316";"68919098f571b47c95c1b379";NA
"27317";"d3dc74c514c6b2a9b8157f15";4
"27318";"87910bb85f1471926f2352c5";4
"27319";"55c660e5054eef586e389b93";5
"27320";"ff8839d9aaf1206a0af6fcb0";5
"27321";"36da63ea568c7d3aff962a81";5
"27322";"667773780a7ead3eb029ec56";6
"27323";"2b56d776eae274dbb7a1c384";NA
"27324";"5293cb5ee909042d97b4eb14";6
"27325";"0bc64dda83d8088bdc9e4012";4
"27326";"e0f56c2b67c28b76437d5e84";NA
"27327";"2e6896ae7c68ddc13a743320";NA
"27328";"60e0fd9aca0411f020ab4ba5";6
"27329";"3f2826bc8c7744d0c3c0f6ae";6
"27330";"1b41f070eec75eeb372d90ad";6
"27331";"24acdc34cc682ff4349238ae";5
"27332";"aca8540a401d61b0ae1445c3";3
"27333";"05fa2199bfadced3f3a02976";5
"27334";"6dad2402f3f2fc363f58749d";4
"27335";"33c207a2ea61190fd0dca894";3
"27336";"1dbdcd834a1a83049f8caa44";3
"27337";"2cbdf3ad4ec68ececb560502";5
"27338";"032b665dd17d8e3238cbb584";3
"27339";"2e36b93334f975537230ccf1";NA
"27340";"74942749ef40309f5ca3a241";4
"27341";"6441303940e77c96da90020a";NA
"27342";"b0d4bdd8cb0156ab95685c1e";2
"27343";"45ffca9b4b6f737d014f1fd0";6
"27344";"9ef4ccea78ad4d4eaf43f7ec";6
"27345";"ca7365436bcd0e9e727e3305";4
"27346";"155d511da100e23388eae437";NA
"27347";"ebd1a0840dd7cf27452b8f93";6
"27348";"b95477c341c334ddc2d5aa69";5
"27349";"51755d2a1b8b5f9752f13516";5
"27350";"ad174ee9f3dd3131a50aa73c";5
"27351";"cd552234a8dc72751154f04a";5
"27352";"f3924689daf2d491a9a95c7c";5
"27353";"674709fc32c11455f8ff6f45";5
"27354";"acf3b013519adc1da8931f85";5
"27355";"742334725d39e41b7afb9464";6
"27356";"ec14edf101401ec4af852125";3
"27357";"2ba1f49cc766422ceee68485";6
"27358";"085c091b3dd637a4228e1084";3
"27359";"01f91783fd121266dc9dd587";6
"27360";"8bb423645695675bd79442b0";NA
"27361";"89a5d01af870b2eee5b842e6";5
"27362";"c2f28f2fe653144e72219523";NA
"27363";"17f9deb9c5b49843265755d8";4
"27364";"124ed9bf14a072df5e89a198";5
"27365";"c57b006871c06ab902f09937";5
"27366";"87a4e71c000f3db8e5083879";4
"27367";"a913c208e6fdd3ba62f9c17d";6
"27368";"3d4e8b3df9a211a3dbdb22e5";NA
"27369";"c0adea538698962537b4c627";6
"27370";"fd95467a245b63aec2c87c76";NA
"27371";"890e31a717b82af4d761682c";4
"27372";"c0dd515fec58209b1199bbd4";3
"27373";"9aa30245d216a56f090f5497";3
"27374";"ce1e4449704721b694e04a46";NA
"27375";"bdc7c854264950e75472c45e";5
"27376";"3e1870fd32c1ba29459ade72";3
"27377";"77e82fea0a61f3644ab505cd";3
"27378";"6578278a1ab493ca6a1a1b58";4
"27379";"db4fd32140541bc3b9ea552b";6
"27380";"815136bb8bffd4ff7ed8ac25";NA
"27381";"697dabdaf44c939f5f09ad22";NA
"27382";"15ed421c77381f6e1bac1f1d";NA
"27383";"c821b5dcad9629073819bacc";4
"27384";"a5b6581e10654281b2dae919";NA
"27385";"be8e1ec20263c8771f289675";5
"27386";"fc92ad8230f68745b197c1b9";NA
"27387";"f38ee710c8aa1a7c54fdbbd5";5
"27388";"7453b2a34429596408f67f15";6
"27389";"0135e3fc5f985ce349089ec9";4
"27390";"6953ed85397b7f72166594c9";6
"27391";"839276c02b845e78d981b462";6
"27392";"e5b87e4963f68213b4300176";6
"27393";"cc28f82b63929946eaaaa647";6
"27394";"2f11341731691e911c6468a2";4
"27395";"c1c6386607564517665d85da";NA
"27396";"fe6122ef214b473d151d11c5";4
"27397";"1ecec9ad4259e403138b05cf";3
"27398";"dd70363451e861efd008a333";6
"27399";"7bd6d31f26125cdae447f619";3
"27400";"3663b32c4b8b2dc7ed97d5f4";NA
"27401";"2e29570e3d34042f2db9297f";5
"27402";"e7cc31eeda36bcf7228b7604";4
"27403";"16d197fc5639bb23a940c099";6
"27404";"ef65d963ebc46b9920269b8f";NA
"27405";"7f08b18936df4ac0b23df415";NA
"27406";"41b7a22004efb21da9d63ccf";NA
"27407";"804810f3ae7b273962cba9c0";5
"27408";"272d7e71fdeaae015dba3156";NA
"27409";"da92ebf63ea5b7b40453bde5";NA
"27410";"9d0e8496e5111357fcfd1f1f";2
"27411";"6b77fffe6d6329365a48b005";NA
"27412";"b331a7ffc9da36dace351d7a";NA
"27413";"1c41b65a077d8fedef744ed2";NA
"27414";"b98a6d505903780430f8670a";NA
"27415";"a56d0578cf6b16f75e48992d";NA
"27416";"2bc86980c7969286221b8922";4
"27417";"d33e0d5ce8c40d5d42702c09";4
"27418";"366fae0ccd691cdb3885eb08";NA
"27419";"6fe871a20bbc67fc7af1d579";3
"27420";"02022da2441557cab183d4b9";3
"27421";"4a95eca776c2c86351144048";3
"27422";"ba7d3088679400088c74b136";3
"27423";"6676329826f0283a823d523b";NA
"27424";"7fd072d419e58af6fb410a9e";NA
"27425";"1b1e55003e94867a6677e45b";3
"27426";"a1a6aee206f31723daf10fb4";3
"27427";"219d56ce1264ca9f9d2daff2";NA
"27428";"361bfa5afaf16af9abafbe75";NA
"27429";"d574c51f8ae0d2239f670eda";3
"27430";"a48615ed9a1f0fa0914718c3";3
"27431";"222b61f7b1a3576fb2bfdef2";3
"27432";"02d9405782b1142c72d49c7e";NA
"27433";"190ff921e2ac1c193b7a2a64";NA
"27434";"42509da6909e1287f4c5a978";3
"27435";"0d510990e9bf65aec0a73ad9";3
"27436";"01ead68294dda75f9bc99e86";NA
"27437";"30a06a3b2ba6019ad9f7a5fd";NA
"27438";"fbd2cdbff5652be1ea927ecf";NA
"27439";"9e70cd39da07a36a9778b584";3
"27440";"db110c96780f4c766671b3a1";NA
"27441";"feac0b350ba0ded61825d1eb";NA
"27442";"16d6f0f543dab4cc474d9b48";3
"27443";"28705a2b08f8bc48c63a7cb7";3
"27444";"5ed18f05976f694207732c46";3
"27445";"a83b7e8810f0cbd6be0815e8";NA
"27446";"34c55a4deed98accf0edeb4f";NA
"27447";"870e6516e16daafff44ffb3d";4
"27448";"769fe2ad74814937a3e344df";6
"27449";"f7a8e51507cd08007b7c1c65";6
"27450";"307461ed4de53d17e9b81fdd";6
"27451";"3071435d1911ed2691fae591";6
"27452";"c684cced01be84c74cbbfb7d";6
"27453";"72709b56f1849d5b4f87b66e";NA
"27454";"bbbcf6b792bae53c73ec24c6";4
"27455";"3692b9c13acf61599e166477";NA
"27456";"1518106be62d66cf86eb64f1";NA
"27457";"17d3f3e0e287e2d8e65ee379";5
"27458";"52c557dafdcbfb2bb6d918ca";5
"27459";"d853291f88f48658d18d1ab2";5
"27460";"fcb0d1960d03088eee2d756f";NA
"27461";"6de384d84aa38aeec405edb7";NA
"27462";"11067c28f8b3d95d00df141b";6
"27463";"c468fb36ae0a67a7a2163dfd";6
"27464";"572ed831309719af71a4b4fe";6
"27465";"581fe9f18b04ba19dd935e55";NA
"27466";"ac3d4cd4a1da26260dcebec3";5
"27467";"be36093a895f1914c5a6d534";5
"27468";"a2282681791c10d9a85953a7";4
"27469";"5a94c10f4d3b0ef6c632008a";NA
"27470";"6048c2e0c864d85d11c28399";4
"27471";"5a976be4891e8be90e463ea3";NA
"27472";"2a98d912e775c0e7e19746fb";6
"27473";"4ed3cbdcef286cf36b91dea8";5
"27474";"627a8c6c58b3c46c787d7300";4
"27475";"663e60abeb103b957106677c";4
"27476";"17ad0ff41ea34bda4931cbdc";4
"27477";"b52f732f6508b7e32a05caa5";6
"27478";"7a1702f79cd1a8389c779be0";NA
"27479";"e7006e2d31eb5f11b9353f65";4
"27480";"7a834d68abd12a0449da620a";6
"27481";"13276ebc5798df0e4f198dd4";6
"27482";"bcdfcfbbbc63a17cda907c85";NA
"27483";"7009d66b92feae46d574d023";NA
"27484";"918898b4fca63da4797f3c24";NA
"27485";"c786656d95f03ace94a57a2e";NA
"27486";"3191c44d4f31410ba472fa69";6
"27487";"1bbe4a971fbd50870783ff38";NA
"27488";"a82d9e294e58fe5cba80be60";5
"27489";"c9854482344072a36a1708e6";4
"27490";"c53c5aaae99674ca1bbae387";4
"27491";"dd44c44a1a59651fb631ff76";5
"27492";"705babaa0d011011289cbc46";4
"27493";"d75c515b6cdd1770896f8d1a";5
"27494";"49197f5197bb1505ce3c227d";5
"27495";"39beb1da09f15d6202b72c22";4
"27496";"604264b1bd31e9acaa5d1816";5
"27497";"65e36ded71f74cc352007b61";5
"27498";"0d8f3902396453adf81b9036";4
"27499";"3d97a428bc4adfc0812be346";4
"27500";"4862c649b9d01f001e389be3";5
"27501";"1304367921486c9f013c697b";4
"27502";"9fd1f2cf25c027cf4734b9fe";4
"27503";"d7b8f4ad0849d472bf3ea0cd";NA
"27504";"736fa72243c8c1e356ef2730";NA
"27505";"d75b7e87a38ed43a3e1b9cab";3
"27506";"d6be5e29481a1331fff76a01";NA
"27507";"41582f99e70fa4871f55bc9e";4
"27508";"8c9ec73d772a38616c9ea661";6
"27509";"fd8ab3faced60bc3e278bda0";NA
"27510";"fe2e0ce07d963c5c79634f47";5
"27511";"697ed65ca83d588a2679a351";4
"27512";"c522b5f24e687f41a0cafa0c";5
"27513";"9d96c928fd4c4ccae907f6e7";6
"27514";"64905aec244887599008931d";NA
"27515";"980f54f9cab3f2e7eb361c99";NA
"27516";"ef7b3d49849740c792512804";NA
"27517";"8e25044071aa0ebacdaffb57";4
"27518";"5f2c74403b0853ec51917d55";NA
"27519";"786fdd891601b33620cb24c3";NA
"27520";"84263dcd76e44e7f2c9a687c";NA
"27521";"db22d262204c367bdebd103a";4
"27522";"086dbcae3443c97951473008";6
"27523";"ad40d467cd4d0cd4afa03366";6
"27524";"2e908c659ccb44facaceee32";5
"27525";"e5302ebee0492d3da7d9506d";NA
"27526";"f7e1a0a066a208a6fee74df6";5
"27527";"2e3260e8d3906cf792525c66";NA
"27528";"ec0fbaa33f16e57cb5f81402";NA
"27529";"5c4639b5804d647a43f2e13f";6
"27530";"ca01761eff31f682d879714c";6
"27531";"0fc91582dcc92190b1328674";5
"27532";"8dd7abf4fd3c9be3733b711c";6
"27533";"fb1bb62ecdc62ba9f6b20a4a";NA
"27534";"ac40cc72a2b0bff7db07920c";6
"27535";"65706e830377663922f6c24c";NA
"27536";"8d6b402c5ea362c5dc582647";6
"27537";"306be0a8396030d57d81ef26";6
"27538";"068c9084335fbd63867b7dd3";NA
"27539";"8dad06a0b8e6e7094cf039ec";6
"27540";"f9af64fd99bacf87727351a8";4
"27541";"a9e42363a31e50c1a1087606";6
"27542";"dedeb38fc087465ba4c84a3a";4
"27543";"8c624d08e28c6ffaf1dcdb6b";5
"27544";"2aff740f7fdc9a6d6b902c87";4
"27545";"a0f591e7c4af0374fa217e0a";5
"27546";"719fdcb21507229b9dccdbcc";6
"27547";"c7627f7d2bfc391b10f40861";NA
"27548";"e250a5ef34d86869cab11d9f";NA
"27549";"f7fbbebcf070aea0f617db4d";6
"27550";"5a76401decf25c89dbad28fc";4
"27551";"25804239f36bf2dc975d8b7f";6
"27552";"f16c16478cc90a73c039ad27";NA
"27553";"46ca1c75f28845d614a8dec3";5
"27554";"cfc981810e4f4c1e9df01cc8";NA
"27555";"1685dd985ff352f0fe47a948";4
"27556";"f8b96b26c7980de160242d69";6
"27557";"42b1d121f6f4f14375dcf74c";6
"27558";"c46d061793789848728a1fca";4
"27559";"ace1c45b5cc1ee07fa577277";NA
"27560";"9dedb056637e7f6d191fbaba";5
"27561";"6fa3c0d3065adff9bab38ee8";6
"27562";"fa3ee9d0dd16a027654ab1f6";NA
"27563";"436bea23e6f20c0735d8d2ee";4
"27564";"91ae7376c3a643dfedec1903";4
"27565";"9a72369c5638884cfc9f4bcb";4
"27566";"47cf2b479debc324feaaaf01";3
"27567";"ddf975bd605ca9b244c9f212";4
"27568";"4c702132c521461b8a4c7a90";NA
"27569";"7dc247b17fa7ed290935df5c";NA
"27570";"76df684a352215c612403971";5
"27571";"41ad0811dcdaad9fc011c186";4
"27572";"4469e0fe52278c0e81f29902";2
"27573";"4f409273b8ad992c21de5bfd";NA
"27574";"9b29f3020d181e651b4f3c66";5
"27575";"eb6723bf3c27ade8bad9011c";4
"27576";"66b43d874bd693cd20e2b644";4
"27577";"ab38d96460dffd5469287b0a";4
"27578";"0dae1d69758015c00a6492da";NA
"27579";"973d97c188ec6e9056f31655";5
"27580";"a03dfa87eda1b7a07d7b189d";NA
"27581";"7180eeaf1e089bafc31fa4ba";NA
"27582";"a9e8fd164d0eafb0eb3d5237";5
"27583";"411b7c62a3a2cedf24c77191";NA
"27584";"22c9ac08b1198f40ba6c422c";4
"27585";"634fff1901357e8fec5fa32b";4
"27586";"396a5e3e132d921b152f198d";4
"27587";"698cdd4061568643b6a30445";4
"27588";"24e7a864a71ac23c7b2bb248";NA
"27589";"104313279b38765116a4b136";3
"27590";"df6d633682b8cfdc30d88096";6
"27591";"9b2eae92bf1dbca2bba9d865";4
"27592";"8af2cfb51a5bae9b37c27ce0";4
"27593";"dda5f4751f2af55672017f21";5
"27594";"b7c01631be0fd06264b8ba6f";5
"27595";"9d48ad7d645a7e4f6534c165";4
"27596";"bdde7882bffea0d2469bb6ba";3
"27597";"10f115d7a4ed883087c0ba9a";5
"27598";"f46880cb223c83573905ce8f";5
"27599";"74206333fdfaa66a5031a311";5
"27600";"ef0904f5fdd3501a05fa0838";5
"27601";"f575f09dbed08d5dc366f152";NA
"27602";"7198838163bcd82a315e1e12";NA
"27603";"0383faeb9c5bb316b32ae5de";3
"27604";"471830366a42fb5106ec521f";2
"27605";"df670cbc5dea628ca8b79718";3
"27606";"7f4ae971a10ab650f8aa78dd";4
"27607";"a7ca4326d37369e420deb2f1";6
"27608";"51085d1d1da63ad5561a1425";6
"27609";"a15c3fbff2c829f86e776735";4
"27610";"7588f2b92c7259941a4e4a05";6
"27611";"ad3ecc0265f86ea3cf74269c";6
"27612";"20e7c586d2eadc1b1562c551";3
"27613";"724eddc96f1d13daa402e7e5";6
"27614";"a79ee2092969ca50a1a6f70b";5
"27615";"3c934b55fe880d8f1639a052";5
"27616";"142b50a3218f505cfda447f9";5
"27617";"f2bb154a5964eb99fa7dc689";6
"27618";"4167c0524e7139916a031110";5
"27619";"b31619331a82dd42c27f8fe2";5
"27620";"13f40ee127288ab9cb25c78c";5
"27621";"18b47c05983cf10fbc1249fd";NA
"27622";"e0abe2efd482a413ff165296";4
"27623";"f87555ca15a2d47f4eb99dc7";4
"27624";"a1938e380be10fbd6f23d905";NA
"27625";"03144c8a2c9cbbaa611253f6";3
"27626";"5d127b27ff3f5d3d027f82d7";3
"27627";"d8c4344f415bcaa558919737";4
"27628";"f178feea125c6f50bccb5a44";5
"27629";"1dca4292a4cc13421139d133";NA
"27630";"cddb62f832bf118455185a1f";NA
"27631";"5b5d983649caa9e184f59896";NA
"27632";"62afd3d5e36dc3f0000d3f06";NA
"27633";"49293a10b27e650d27ac32d7";5
"27634";"5155b92e104528c10c45d207";4
"27635";"9241db2927daf80f9fcaf062";NA
"27636";"8ac69172a05d79312920d995";NA
"27637";"aad350f8116ef9549326c703";4
"27638";"f537767adc931a5a07c82159";5
"27639";"78e64001e6a2197a67e5da70";NA
"27640";"81d307cc5a17a60a6c4e1951";5
"27641";"5b3f7dace6dd34809bd5d5ef";6
"27642";"7531d6df73584e535b5f7bd2";NA
"27643";"5e8efe0a316880dc8f8be8fd";6
"27644";"5e90341f165c91ee0c875aba";4
"27645";"f91922a7e71200c4c0164379";4
"27646";"bb5def58bc46ec605d5a06a7";4
"27647";"666424a16ee7def1285a3f3d";6
"27648";"244122118160736e7f7eece2";4
"27649";"0ad37a9d2be0f2619cd6888b";4
"27650";"034aa4b0804878541d84f3a4";4
"27651";"34293e121ea36091e9738af8";4
"27652";"35b86bfdbef1762e55880384";6
"27653";"b2fd999d0e7e547c35ca7fc0";5
"27654";"4e1691a7111fe6acf69be180";5
"27655";"b7dbd3606085cfb10c3ba158";6
"27656";"7292803044267a2db69e00d4";5
"27657";"033ff4456e0e838a386bbbd5";5
"27658";"09065deb16036fcdd4c07601";NA
"27659";"cf0266ab1688b455607e5a26";6
"27660";"d1f0338b4f3d4073c94e11b4";5
"27661";"9fdab78469c698576524d612";NA
"27662";"6815a3b28ea155e4f6b5b006";5
"27663";"24ec0d6c3a1ca7ebd0488c28";6
"27664";"e4977d28dea6678601499665";6
"27665";"de2621d42d405d5a91a17f3c";4
"27666";"e73d2e978eea9e934c74aba7";5
"27667";"205b91b4f22e06cebd98bdf1";4
"27668";"189210e141c8dd99e24ff9ef";5
"27669";"9dca388cb963ba1e68e76f12";NA
"27670";"0d515dfabda70e6b1ebc2b3e";5
"27671";"124f566d21723f580ae7c6a2";NA
"27672";"2c8a2d503a763260aab83db4";4
"27673";"ddfb54cb24712dbc25d7d325";5
"27674";"18f96e2e56fe00aab596078f";5
"27675";"87f97063752e874d69cefbc0";5
"27676";"ff656fc0fe1ed61378ae3425";4
"27677";"202b749b87bafdc16affc48f";5
"27678";"11d033d5a48394bb41a777e8";6
"27679";"f1fb22675073a386a6b54b43";NA
"27680";"642c0abc609ee190715e2ccb";5
"27681";"9d0f70a4fc67f346dd051e7c";5
"27682";"83c6fa94b4cfbc5af2cd6527";NA
"27683";"9243ca2c40e7aa5fa1fea7c6";3
"27684";"740edf407adcfa176aace601";NA
"27685";"a66c0de0be05ef756a480a64";5
"27686";"51f5ae3e70f6ac5d89d84e39";3
"27687";"61ea2ec21bd57b00a9152ed8";4
"27688";"c674314f639914b2aa3c90e2";NA
"27689";"c8be9165bbff26054e50c224";NA
"27690";"e61f9417246e8663bc061bde";NA
"27691";"d6819a92d8e8cb55f6b36ed9";5
"27692";"9faeb7f5d8f310f936c1c2fc";2
"27693";"40f0553bc324de53019c848e";4
"27694";"4694761fd41e47f815678736";4
"27695";"2c3cbb97111c0a8f4555d595";4
"27696";"ba0da5445f8d08b300d79ac7";5
"27697";"213dbbbad2f907313489e85e";5
"27698";"f330a594398fbe94f83d6303";5
"27699";"50eb1ec4e210e31e1d8ed04c";NA
"27700";"1aa554bb9a9daf429c3e7141";5
"27701";"199b64529641606f3897dd78";5
"27702";"e9a0e67251f32eb941873566";NA
"27703";"592de16d4cf08f6f5aaa1f08";2
"27704";"4d648ac1cdbc5b4f4f810c30";NA
"27705";"5655f540711418b31a5c8d70";NA
"27706";"e9412a196e112aaf9abc80c7";3
"27707";"4683d629d172adce55f32b39";NA
"27708";"0d52850583da0448028d51b3";NA
"27709";"6f7075ce5e9af00588b31c2c";3
"27710";"7c7379b5f3bb6f12757b0938";4
"27711";"6f451cb3fcf412b3dc5ce40b";6
"27712";"652cf03a87dd20ffb9bfaad6";NA
"27713";"c8ffcd3933470d3bf46ae4fc";5
"27714";"7fb8e04a77e5c3a468d5bb7d";6
"27715";"f5fe61c109bde40bee90fa44";4
"27716";"3f514a56d1a9918a74376b5e";5
"27717";"8240586cb7d476ee963c384c";5
"27718";"c8f1d0d65f2e310f4734d10d";6
"27719";"9a4cd77b99a320c4b3d2bc30";4
"27720";"c8c461787180e347d3a17f01";5
"27721";"e65b5f10d1e854e17fa08a13";NA
"27722";"986900e32bda25d22ed2e39a";4
"27723";"536cfe7ecb8d335d5659069a";6
"27724";"bde9a32cde0af83db0a336d8";6
"27725";"1998afcaa4f2dd05859a9891";5
"27726";"13f45c64a0c2639957cb97fd";5
"27727";"bc8ca94a9b4e0a86e81a4689";5
"27728";"473bdd0a3febca34153f84d3";4
"27729";"779f22fdcb37a13e3aec9d1e";4
"27730";"c278c45a2dcdcc67b92eb25d";4
"27731";"921bdbfccca599070a1d8496";4
"27732";"f685f1314401652263d89c8e";NA
"27733";"9e6499d6bed6cabbc002ca23";NA
"27734";"c0bc83b5886a06edaacb1c73";2
"27735";"511ce3718e4f5107512bc6c3";NA
"27736";"bf68cfcbb1022d8309da2771";NA
"27737";"573403b610e8d6999c232d01";NA
"27738";"9aaec447a67ea8597a845fac";3
"27739";"309afac74385b79ebf0be66e";5
"27740";"6694be9a79f2021f81b86fa2";5
"27741";"ab7d80fb7f5aabd11cf4b9ad";5
